"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(13.0033234, 76.1003894)"
"(37.7933729, -122.2000487)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(42.5205866, -90.6556658)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.6285343, -87.9571609)"
"(41.93232, -88.045013)"
""
"(40.6331249, -89.3985283)"
"(39.011902, -98.4842465)"
"(37.767366, -87.11287209999999)"
"(42.3051503, -83.08947479999999)"
"(43.7844397, -88.7878678)"
"(46.729553, -94.6858998)"
"(46.729553, -94.6858998)"
"(30.5148449, -86.50864290000001)"
"(46.729553, -94.6858998)"
"(46.729553, -94.6858998)"
"(45.3295562, -95.00796720000001)"
"(47.2955444, -93.4159162)"
"(46.729553, -94.6858998)"
"(46.729553, -94.6858998)"
""
"(40.4652128, -93.9742473)"
""
"(31.9685988, -99.9018131)"
"(40.2367202, -75.2887999)"
"(45.4439593, -98.1008301)"
"(43.7844397, -88.7878678)"
"(43.7844397, -88.7878678)"
"(32.3182314, -86.902298)"
"(32.3182314, -86.902298)"
"(32.3182314, -86.902298)"
"(32.3182314, -86.902298)"
"(32.3182314, -86.902298)"
"(32.3182314, -86.902298)"
"(41.8143822, -96.134059)"
"(34.5537596, -112.4845983)"
"(34.0489281, -111.0937311)"
"(34.0489281, -111.0937311)"
"(31.4996439, -110.811776)"
"(34.9342872, -119.613846)"
"(36.778261, -119.4179324)"
"(40.8306461, -121.5132947)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(36.778261, -119.4179324)"
"(38.9108325, -75.52766989999999)"
"(26.1862859, -80.1960688)"
"(25.5421313, -80.50702690000001)"
"(30.6272694, -83.8317947)"
"(27.6648274, -81.5157535)"
"(28.7463679, -81.62216289999999)"
""
"(28.8608668, -81.5654758)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(30.1614205, -82.0300798)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(27.6648274, -81.5157535)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(34.9458638, -83.8465975)"
"(32.4987626, -83.1854793)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
""
"(32.0731369, -84.23887959999999)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.2425256, -83.1267053)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.235149, -83.1192457)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(32.1574351, -82.90712300000001)"
"(43.1958819, -92.5943477)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
""
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(40.8781415, -78.7386758)"
"(41.8780025, -93.097702)"
""
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.122237, -92.2551818)"
"(43.196345, -92.596804)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(43.049896, -92.671562)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(42.0416288, -91.6391524)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(43.0592724, -92.317864)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.3029196, -94.4353838)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(41.8780025, -93.097702)"
"(44.0682019, -114.7420408)"
"(44.0682019, -114.7420408)"
"(43.485512, -114.82938)"
"(44.0682019, -114.7420408)"
"(43.4108783, -112.0621243)"
"(44.0682019, -114.7420408)"
"(44.0682019, -114.7420408)"
"(42.9113109, -114.7159724)"
"(42.7846175, -113.9907384)"
""
"(44.0682019, -114.7420408)"
"(42.7237499, -114.7708967)"
"(44.0682019, -114.7420408)"
"(43.730059, -116.390624)"
"(40.6331249, -89.3985283)"
"(40.6331249, -89.3985283)"
